0 986126500.0 2034591.9306055848
1 986126500.0 2034644.1065309737
2 986126500.0 2034800.626035027
3 986126500.0 2035061.464307767
4 986126500.0 2035426.5800204298
5 986126500.0 2035895.9153572235
6 986126500.0 2036469.39605971
7 986126500.0 2037146.931483732
8 986126500.0 2037928.414668776
9 986126500.0 2038813.722419658
10 986126500.0 2039802.7154003764
11 986126500.0 2040895.2382399684
12 986126500.0 2042091.1196501867
13 986126500.0 2043390.1725547775
14 986126500.0 2044792.1942301465
15 986126500.0 2046296.966457156
16 986126500.0 2047904.2556837925
17 986126500.0 2049613.8131984286
18 986126500.0 2051425.3753133765
19 986126500.0 2053338.6635584172
20 986126500.0 2055353.384883996
21 986126500.0 2057469.2318737183
22 986126500.0 2059685.8829658148
23 986126500.0 2062003.0026832027
24 986126500.0 2064420.2418717663
25 986126500.0 2066937.2379464812
26 986126500.0 2069553.6151449822
27 986126500.0 2072268.9847881813
28 986126500.0 2075082.945547526
29 986126500.0 2077995.0837184968
30 986126500.0 2081004.9734999158
31 986126500.0 2084112.177278662
32 986126500.0 2087316.2459193715
33 986126500.0 2090616.7190586973
34 986126500.0 2094013.1254037172
35 986126500.0 2097504.9830340673
36 986126500.0 2101091.799707387
37 986126500.0 2104773.0731676603
38 986126500.0 2108548.291456048
39 889995500.0 2112416.9332238026
40 889995500.0 2116378.468046872
41 889995500.0 2120432.3567417916
42 889995500.0 2124578.051682492
43 889995500.0 2128814.997117631
44 889995500.0 2133142.6294880933
45 889995500.0 2137560.377744285
46 889995500.0 2142067.6636628876
47 889995500.0 2146663.9021627135
48 889995500.0 2151348.5016193474
49 889995500.0 2156120.864178252
50 889995500.0 2160980.3860660135
51 889995500.0 2165926.4578994606
52 889995500.0 2170958.4649923416
53 889995500.0 2176075.787659309
54 889995500.0 2181277.80151694
55 889995500.0 2186563.877781548
56 889995500.0 2191933.38356355
57 889995500.0 2197385.6821581703
58 889995500.0 2202920.1333322576
59 889995500.0 2208536.0936070373
60 889995500.0 2214232.9165365985
61 889995500.0 2220009.952981946
62 889995500.0 2225866.55138046
63 856800500.0 2231802.0580106177
64 856800500.0 2237815.817251834
65 856800500.0 2243907.171839296
66 856800500.0 2250075.46311369
67 856800500.0 2256320.0312657086
68 856800500.0 2262640.2155752545
69 856800500.0 2269035.3546452518
70 856800500.0 2275504.7866300135
71 856800500.0 2282047.8494580933
72 856800500.0 2288663.881049572
73 856800500.0 2295352.219527755
74 856800500.0 2302112.2034252323
75 856800500.0 2308943.1718842993
76 856800500.0 2315844.464851711
77 856800500.0 2322815.4232677757
78 823605500.0 2329855.3892497947
79 823605500.0 2336963.7062698477
80 823605500.0 2344139.7193269604
81 823605500.0 2351382.775113665
82 823605500.0 2358692.222177
83 823605500.0 2366067.4110739743
84 823605500.0 2373507.694521558
85 823605500.0 2381012.427541231
86 823605500.0 2388580.967598157
87 823605500.0 2396212.674735047
88 823605500.0 2403906.9117007568
89 823605500.0 2411663.0440737125
90 823605500.0 2419480.4403802208
91 823605500.0 2427358.4722077413
92 793598000.0 2435296.514313211
93 793598000.0 2443293.944726484
94 743736500.0 2451350.1448489917
95 743736500.0 2459464.4995477013
96 743736500.0 2467636.397244459
