0.05058 5360
0.103854 5896
0.105034 6432
0.106214 6968
0.107394 7504
0.108574 8040
0.157074 8576
0.158254 9112
0.159434 9648
0.160614 10184
0.161794 10720
0.162974 11256
0.164154 11792
0.210294 12328
0.211474 12864
0.212654 13400
0.213834 13936
0.215014 14472
0.216194 15008
0.217374 15544
0.218554 16080
0.219734 16616
0.220914 17152
0.222094 17688
0.264104 18224
0.265284 18760
0.266464 19296
0.267644 19832
0.268824 20368
0.270004 20904
0.271184 21440
0.272364 21976
0.273544 22512
0.274724 23048
0.275904 23584
0.277084 24120
0.278264 24656
0.279444 25192
0.280624 25728
0.281804 26264
0.317324 26800
0.318504 27336
0.319684 27872
0.320864 28408
0.322044 28944
0.323224 29480
0.324404 30016
0.325584 30552
0.326764 31088
0.327944 31624
0.329124 32160
0.330304 32696
0.331484 33232
0.332664 33768
0.333844 34304
0.335024 34840
0.336204 35376
0.337384 35912
0.338564 36448
0.339744 36984
0.340924 37520
0.342104 38056
0.343284 38592
0.344464 39128
0.370544 39664
0.371724 40200
0.372904 40736
0.374084 41272
0.375264 41808
0.376444 42344
0.377624 42880
0.378804 43416
0.379984 43952
0.381164 44488
0.382344 45024
0.383524 45560
0.384704 46096
0.385884 46632
0.387064 47168
0.388244 47704
0.389424 48240
0.390604 48776
0.391784 49312
0.392964 49848
0.394144 50384
0.395324 50920
0.396504 51456
0.397684 51992
0.398864 52528
0.400044 53064
0.401224 53600
0.402404 54136
0.403584 54672
0.404764 55208
0.405712 55744
0.425534 56280
0.426714 56816
0.427894 57352
0.429074 57888
0.430254 58424
0.431434 58960
0.432614 59496
0.433794 60032
0.434974 60568
0.436154 61104
0.437334 61640
0.438514 62176
0.439694 62712
0.440874 63248
0.442054 63784
0.443234 64320
0.444414 64856
0.445594 65392
0.446774 65928
0.447954 66464
0.449134 67000
0.450314 67536
0.451494 68072
0.452674 68608
0.453854 69144
0.455034 69680
0.456214 70216
0.457394 70752
0.458574 71288
0.459754 71824
0.460934 72360
0.462114 72896
0.463294 73432
0.464474 73968
0.465654 74504
0.466834 75040
0.468014 75576
0.469194 76112
0.470374 76648
0.471554 77184
0.472734 77720
0.473914 78256
0.475094 78792
0.476274 79328
0.477454 79864
0.478634 80400
0.479814 80936
0.480994 81472
0.482174 82008
0.483354 82544
0.484534 83080
0.485714 83616
0.486894 84152
0.488074 84688
0.489254 85224
0.490434 85760
0.491614 86296
0.492794 86832
0.493974 87368
0.495154 87904
0.496334 88440
0.497514 88976
0.498694 89512
0.499874 90048
0.501054 90584
0.502234 91120
0.503414 91656
0.504594 92192
0.505774 92728
0.506954 93264
0.508134 93800
0.509314 94336
0.510494 94872
