0 217420500 5823090
1 217420500 5810609
2 217420500 5798126
3 217420500 5785641
4 217420500 5773154
5 217420500 5760665
6 217420500 5748173
7 217420500 5735680
8 217420500 5723185
9 217420500 5710688
10 217420500 5698188
11 217420500 5685687
12 217420500 5673185
13 217420500 5660680
14 217420500 5648174
15 217420500 5635666
16 217420500 5623157
17 217420500 5610646
18 217420500 5598134
19 217420500 5585620
20 217420500 5573105
21 217420500 5560588
22 217420500 5548070
23 217420500 5535551
24 217420500 5523031
25 217420500 5510509
26 245121500 5497987
27 245121500 5485463
28 245121500 5472939
29 245121500 5460413
30 245121500 5447887
31 245121500 5435360
32 245121500 5422832
33 245121500 5410303
34 245121500 5397773
35 245121500 5385243
36 245121500 5372713
37 245121500 5360182
38 245121500 5347650
39 245121500 5335118
40 245121500 5322586
41 245121500 5310054
42 283902500 5297521
43 283902500 5284988
44 283902500 5272455
45 283902500 5259922
46 283902500 5247389
47 283902500 5234856
48 283902500 5222323
49 283902500 5209790
50 283902500 5197257
51 283902500 5184725
52 283902500 5172194
53 283902500 5159662
54 283902500 5147131
55 283902500 5134601
56 283902500 5122071
57 283902500 5109542
58 283902500 5097014
59 283902500 5084487
60 283902500 5071960
61 283902500 5059434
62 283902500 5046910
63 283902500 5034386
64 283902500 5021864
65 283902500 5009342
66 283902500 4996823
67 283902500 4984304
68 283902500 4971787
69 283902500 4959271
70 283902500 4946757
71 283902500 4934244
72 283902500 4921734
73 283902500 4909224
74 283902500 4896717
75 283902500 4884212
76 283902500 4871709
77 283902500 4859207
78 283902500 4846708
79 328224000 4834211
80 328224000 4821717
81 328224000 4809224
82 328224000 4796735
83 328224000 4784247
84 328224000 4771763
85 328224000 4759281
86 328224000 4746801
87 328224000 4734325
88 328224000 4721851
89 328224000 4709381
90 328224000 4696913
91 328224000 4684449
92 328224000 4671988
93 328224000 4659530
94 328224000 4647076
95 328224000 4634625
96 328224000 4622178
97 328224000 4609735
98 328224000 4597295
99 328224000 4584859
100 328224000 4572427
101 328224000 4559999
102 328224000 4547575
103 328224000 4535156
